adult;backdrop_path;belongs_to_collection;budget;genres;homepage;id;imdb_id;original_language;original_title;overview;popularity;poster_path;production_companies;production_countries;release_date;revenue;runtime;spoken_languages;status;tagline;title;video;vote_average;vote_count
False;/x9McE1WFKnAHludiY7xfd7modDC.jpg;;4000000;[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 14, 'name': 'Fantasy'}];;123;tt0077869;en;The Lord of the Rings;The Fellowship of the Ring embark on a journey to destroy the One Ring and end Sauron's reign over Middle-earth.;23,61;/liW0mjvTyLs7UCumaHhx3PpU4VT.jpg;[{'id': 286, 'logo_path': None, 'name': 'Fantasy Films', 'origin_country': '', 'movie_id': 123}, {'id': 4921, 'logo_path': None, 'name': 'Bakshi Productions', 'origin_country': '', 'movie_id': 123}, {'id': 141322, 'logo_path': None, 'name': 'Saul Zaentz Film Productions', 'origin_country': '', 'movie_id': 123}];[{'iso_3166_1': 'ES', 'name': 'Spain', 'movie_id': 123}, {'iso_3166_1': 'GB', 'name': 'United Kingdom', 'movie_id': 123}, {'iso_3166_1': 'US', 'name': 'United States of America', 'movie_id': 123}];1978-11-15;30471420;132;[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English', 'movie_id': 123}];Released;Fantasy...beyond your imagination;The Lord of the Rings;False;6,576;718
False;/xjcQI6O8xZCFtLVjp2IckYgDqV6.jpg;;0;[{'id': 18, 'name': 'Drama'}];;124;tt0086961;pl;Bez końca;1982, Poland. A translator loses her husband and becomes a victim of her own sorrow. She looks to sex, to her son, to law, and to hypnotism when she has nothing else in this time of martial law when Solidarity was banned.;6,864;/3pdF1guvIxNgmhDkmXJHCCk0PkC.jpg;[{'id': 1587, 'logo_path': None, 'name': 'Film Polski', 'origin_country': 'PL', 'movie_id': 124}, {'id': 73037, 'logo_path': None, 'name': 'Studio Filmowe Tor', 'origin_country': 'PL', 'movie_id': 124}];[{'iso_3166_1': 'PL', 'name': 'Poland', 'movie_id': 124}];1985-06-17;0;108;[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English', 'movie_id': 124}, {'english_name': 'Polish', 'iso_639_1': 'pl', 'name': 'Polski', 'movie_id': 124}];Released;;No End;False;7,316;68
False;;;0;[{'id': 99, 'name': 'Documentary'}];;125;tt0080668;pl;Dworzec;Kieslowski’s later film Dworzec (Station, 1980) portrays the atmosphere at Central Station in Warsaw after the rush hour.;1,386;/c4xG9QoCx2zXc8iP3jQVLYDHiMi.jpg;[{'id': 2466, 'logo_path': None, 'name': 'WFD', 'origin_country': '', 'movie_id': 125}];[{'iso_3166_1': 'PL', 'name': 'Poland', 'movie_id': 125}];1980-01-01;0;13;[{'english_name': 'Polish', 'iso_639_1': 'pl', 'name': 'Polski', 'movie_id': 125}];Released;;Railway Station;False;5,9;18
False;/59PVw1vVgLZVVJZfV6k1SfOvcYZ.jpg;;0;[{'id': 18, 'name': 'Drama'}, {'id': 10770, 'name': 'TV Movie'}];;126;tt0082631;pl;Krótki dzień pracy;A dramatisation of the workers' protests in June 1976 in Radom, seen from the perspective of the local Secretary of the Polish United Workers' Party. [Produced in 1981, but not commercially released until 1996.];1,296;/rJwiDSoKI3ryiLTZZ6BPUl2CrwG.jpg;"[{'id': 7984, 'logo_path': None, 'name': 'Zespól Filmowy ""Tor""', 'origin_country': '', 'movie_id': 126}, {'id': 6480, 'logo_path': '/qJUUNzFYXNUDaisssBTV3Zdki9R.png', 'name': 'TVP', 'origin_country': 'PL', 'movie_id': 126}]";[{'iso_3166_1': 'PL', 'name': 'Poland', 'movie_id': 126}];1981-01-01;0;73;[{'english_name': 'Polish', 'iso_639_1': 'pl', 'name': 'Polski', 'movie_id': 126}];Released;;Short Working Day;False;7,167;6
False;/eTSRN1Bwce60rpAORwkKbPRDT6V.jpg;;0;[{'id': 18, 'name': 'Drama'}];;127;tt0084549;pl;Przypadek;Witek runs after a train. Three variations follow on how such a seemingly banal incident could influence the rest of Witek's life.;8,62;/gx84VmJllqvXF3JEqcEdsxBEcbF.jpg;[{'id': 1587, 'logo_path': None, 'name': 'Film Polski', 'origin_country': 'PL', 'movie_id': 127}];[{'iso_3166_1': 'PL', 'name': 'Poland', 'movie_id': 127}];1987-01-10;0;123;[{'english_name': 'Polish', 'iso_639_1': 'pl', 'name': 'Polski', 'movie_id': 127}];Released;;Blind Chance;False;7,538;158
False;/mpNd0rTVrp6vHJ9Je7wSa3zC8JS.jpg;;26500000;[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}];;128;tt0119698;ja;もののけ姫;Ashitaka, a prince of the disappearing Emishi people, is cursed by a demonized boar god and must journey to the west to find a cure. Along the way, he encounters San, a young human woman fighting to protect the forest, and Lady Eboshi, who is trying to destroy it. Ashitaka must find a way to bring balance to this conflict.;41,6;/cMYCDADoLKLbB83g4WnJegaZimC.jpg;[{'id': 10342, 'logo_path': '/eS79pslnoKbWg7t3PMA9ayl0bGs.png', 'name': 'Studio Ghibli', 'origin_country': 'JP', 'movie_id': 128}, {'id': 12516, 'logo_path': None, 'name': 'Nibariki', 'origin_country': 'JP', 'movie_id': 128}, {'id': 2752, 'logo_path': '/qEGEoCAV9FWAuohymR5I0vjJMgM.png', 'name': 'dentsu Music And Entertainment', 'origin_country': 'JP', 'movie_id': 128}, {'id': 67681, 'logo_path': None, 'name': 'TNDG', 'origin_country': '', 'movie_id': 128}, {'id': 1779, 'logo_path': '/41nGzTdCnORYZIZzaGZtfsBwQCl.png', 'name': 'Tokuma Shoten', 'origin_country': 'JP', 'movie_id': 128}, {'id': 6755, 'logo_path': '/c0ENH8QeZLvCACpzCpwvYMy2SDr.png', 'name': 'Nippon Television Network Corporation', 'origin_country': 'JP', 'movie_id': 128}, {'id': 1778, 'logo_path': '/b5rT6VbYza3LyfltCmz1OcqzWJM.png', 'name': 'dentsu', 'origin_country': 'JP', 'movie_id': 128}];[{'iso_3166_1': 'JP', 'name': 'Japan', 'movie_id': 128}];1997-07-12;159414369;134;[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語', 'movie_id': 128}];Released;The Fate Of The World Rests On The Courage Of One Warrior.;Princess Mononoke;False;8,34;6917
False;/Ab8mkHmkYADjU7wQiOkia9BzGvS.jpg;;19000000;[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}];http://movies.disney.com/spirited-away;129;tt0245429;ja;千と千尋の神隠し;A young girl, Chihiro, becomes trapped in a strange new world of spirits. When her parents undergo a mysterious transformation, she must call upon the courage she never knew she had to free her family.;105,743;/39wmItIWsg5sZMyRUHLkWBcuVCM.jpg;[{'id': 10342, 'logo_path': '/eS79pslnoKbWg7t3PMA9ayl0bGs.png', 'name': 'Studio Ghibli', 'origin_country': 'JP', 'movie_id': 129}];[{'iso_3166_1': 'JP', 'name': 'Japan', 'movie_id': 129}];2001-07-20;274925095;125;[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語', 'movie_id': 129}];Released;;Spirited Away;False;8,54;14203
False;/1UZn5MA63PjaVCf470o0fz5nrbv.jpg;;0;[{'id': 99, 'name': 'Documentary'}, {'id': 10402, 'name': 'Music'}];http://mayslesfilms.com/film/gimme-shelter;132;tt0065780;en;Gimme Shelter;A detailed chronicle of the famous 1969 tour of the United States by the British rock band The Rolling Stones, which culminated with the disastrous and tragic concert held on December 6 at the Altamont Speedway Free Festival, an event of historical significance, as it marked the end of an era: the generation of peace and love suddenly became the generation of disillusionment.;9,289;/hbGiaHULqEKmEEGb61ko7erTeYG.jpg;[{'id': 14563, 'logo_path': None, 'name': 'Maysles Films', 'origin_country': 'US', 'movie_id': 132}];[{'iso_3166_1': 'US', 'name': 'United States of America', 'movie_id': 132}];1970-12-13;252570;92;[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English', 'movie_id': 132}];Released;The music that thrilled the world… and the killing that stunned it!;Gimme Shelter;False;7,392;144
False;/e6IPjjDzZDkgdkvxQtCjaVCMYJF.jpg;;0;[{'id': 99, 'name': 'Documentary'}];;133;tt0054205;en;Primary;Primary is a documentary film about the primary elections between John F. Kennedy and Hubert Humphrey in 1960. Primary is the first documentary to use light equipment in order to follow their subjects in a more intimate filmmaking style. This unconventional way of filming created a new look for documentary films where the camera’s lens was right in the middle of what ever drama was occuring.;3,222;/gVloWsthHRlw719vzRWRpBqDM20.jpg;[{'id': 2401, 'logo_path': None, 'name': 'Drew Associates', 'origin_country': 'US', 'movie_id': 133}];[{'iso_3166_1': 'US', 'name': 'United States of America', 'movie_id': 133}];1960-01-01;0;60;[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English', 'movie_id': 133}];Released;;Primary;False;6,462;26
False;/3U98a4AWjRRptUSbNdxtM9cp3dd.jpg;;26000000;[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}];;134;tt0190590;en;O Brother, Where Art Thou?;In the deep south during the 1930s, three escaped convicts search for hidden treasure while a relentless lawman pursues them. On their journey they come across many comical characters and incredible situations. Based upon Homer's 'Odyssey'.;20,896;/2YztYilviFCYcEtDAnrOstUWGie.jpg;[{'id': 33, 'logo_path': '/8lvHyhjr8oUKOOy2dKXoALWKdp0.png', 'name': 'Universal Pictures', 'origin_country': 'US', 'movie_id': 134}, {'id': 9195, 'logo_path': '/ou5BUbtulr6tIt699q6xJiEQTR9.png', 'name': 'Touchstone Pictures', 'origin_country': 'US', 'movie_id': 134}, {'id': 10163, 'logo_path': '/16KWBMmfPX0aJzDExDrPxSLj0Pg.png', 'name': 'Working Title Films', 'origin_country': 'GB', 'movie_id': 134}, {'id': 171134, 'logo_path': None, 'name': 'Blind Bard Pictures', 'origin_country': '', 'movie_id': 134}, {'id': 694, 'logo_path': '/5LEHONGkZBIoWvp1ygHOF8iyi1M.png', 'name': 'StudioCanal', 'origin_country': 'FR', 'movie_id': 134}];[{'iso_3166_1': 'FR', 'name': 'France', 'movie_id': 134}, {'iso_3166_1': 'GB', 'name': 'United Kingdom', 'movie_id': 134}, {'iso_3166_1': 'US', 'name': 'United States of America', 'movie_id': 134}];2000-08-30;71870729;107;[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English', 'movie_id': 134}];Released;They have a plan... but not a clue.;O Brother, Where Art Thou?;False;7,328;3624
False;/5dJ8t6CljwZ1NUXwW1nsmEpMf8x.jpg;;0;[{'id': 99, 'name': 'Documentary'}, {'id': 10402, 'name': 'Music'}];;135;tt0061589;en;Bob Dylan: Dont Look Back;In this wildly entertaining vision of one of the twentieth century’s greatest artists, Bob Dylan is surrounded by teen fans, gets into heated philosophical jousts with journalists, and kicks back with fellow musicians Joan Baez, Donovan, and Alan Price.;9,406;/eE6LQ1EVkslBwku36564kk6rAOI.jpg;[{'id': 91189, 'logo_path': None, 'name': 'Leacock-Pennebaker', 'origin_country': '', 'movie_id': 135}];[{'iso_3166_1': 'US', 'name': 'United States of America', 'movie_id': 135}];1967-05-17;0;96;[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English', 'movie_id': 135}];Released;;Bob Dylan: Dont Look Back;False;7,461;129
False;/yukdRXb2bhpwDtCHKvQpQ0q77pd.jpg;;310607;[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}];;136;tt0022913;en;Freaks;A circus' beautiful trapeze artist agrees to marry the leader of side-show performers, but his deformed friends discover she is only marrying him for his inheritance.;19,974;/idK9v05lDtXm67bylUhQyvVlZM6.jpg;[{'id': 21, 'logo_path': '/5Va1Ie5c4sjfEYqixQ3L8qg7fKu.png', 'name': 'Metro-Goldwyn-Mayer', 'origin_country': 'US', 'movie_id': 136}];[{'iso_3166_1': 'US', 'name': 'United States of America', 'movie_id': 136}];1932-02-12;0;62;[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English', 'movie_id': 136}, {'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français', 'movie_id': 136}, {'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch', 'movie_id': 136}];Released;The love story of a siren, a giant, and a dwarf!;Freaks;False;7,824;1015
False;/oT9diLGD1cgPdvkxqHIJcuSXKUT.jpg;;14600000;[{'id': 10749, 'name': 'Romance'}, {'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}];;137;tt0107048;en;Groundhog Day;A narcissistic TV weatherman, along with his attractive-but-distant producer, and his mawkish cameraman, is sent to report on Groundhog Day in the small town of Punxsutawney, where he finds himself repeating the same day over and over.;29,28;/qIwyDf5k0eNsrfQjd0HCkeraNGD.jpg;[{'id': 5, 'logo_path': '/lieeAioEBVsgsoDT9HICrdt5iRa.png', 'name': 'Columbia Pictures', 'origin_country': 'US', 'movie_id': 137}];[{'iso_3166_1': 'US', 'name': 'United States of America', 'movie_id': 137}];1993-02-11;71074049;101;[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English', 'movie_id': 137}, {'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français', 'movie_id': 137}, {'english_name': 'Italian', 'iso_639_1': 'it', 'name': 'Italiano', 'movie_id': 137}];Released;He’s having the worst day of his life … over, and over …;Groundhog Day;False;7,603;6948
False;/cemjdP7HrUyJAry85vRT19Hidbi.jpg;{'id': 221539, 'name': 'Dracula (Universal) Collection', 'poster_path': '/hIOe14I3uVsTJvu9obaXaAzo8ri.jpg', 'backdrop_path': '/sdbStuQ5qEPZqqWUlNlBd0dPtBT.jpg'};355000;[{'id': 27, 'name': 'Horror'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}];;138;tt0021814;en;Dracula;British estate agent Renfield travels to Transylvania to meet with the mysterious Count Dracula, who is interested in leasing a castle in London and is, unbeknownst to Renfield, a vampire. After Dracula enslaves Renfield and drives him to insanity, the pair sail to London together, and as Dracula begins preying on London socialites, the two become the subject of study for a supernaturalist professor, Abraham Van Helsing.;19,894;/ueVSPt7vAba0XScHWTDWS5tNxYX.jpg;[{'id': 33, 'logo_path': '/8lvHyhjr8oUKOOy2dKXoALWKdp0.png', 'name': 'Universal Pictures', 'origin_country': 'US', 'movie_id': 138}];[{'iso_3166_1': 'US', 'name': 'United States of America', 'movie_id': 138}];1931-02-12;700000;74;[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English', 'movie_id': 138}, {'english_name': 'Hungarian', 'iso_639_1': 'hu', 'name': 'Magyar', 'movie_id': 138}, {'english_name': 'Latin', 'iso_639_1': 'la', 'name': 'Latin', 'movie_id': 138}];Released;The story of the strangest passion the world has ever known!;Dracula;False;7,2;998
False;/luPyx8j6pwIxaGzvWNSsUYGqdV0.jpg;;0;[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}];;139;tt0164756;da;Mifunes sidste sang;"Kresten, newly wed, is on the threshold of a great career success in his father-in-law´s company. But when the death of his own father takes him back to his poverty-stricken childhood home, far out in the country, his career plans fall apart. For one thing he has to deal with his loveable, backward brother, who is now all alone; for another, he meets a stunning woman who comes to the farm as a housekeeper, in disguise of her real profession as a call-girl.";5,637;/962ZZDr4FV3L46ZnurqIaZveL60.jpg;[{'id': 155, 'logo_path': '/cDY49SOQwJixJSMun9Haerx8dAQ.png', 'name': 'Nimbus Film', 'origin_country': 'DK', 'movie_id': 139}, {'id': 119, 'logo_path': '/1di2gITGUZr730AMuMKiCrP90Vl.png', 'name': 'DR', 'origin_country': 'DK', 'movie_id': 139}, {'id': 157, 'logo_path': '/s537keIoi6wUOU8E9ztWaV2DY1H.png', 'name': 'SVT Drama', 'origin_country': 'SE', 'movie_id': 139}, {'id': 76, 'logo_path': '/nebkQYtQKhZyHJfh5v0oGpNbPzu.png', 'name': 'Zentropa Entertainments', 'origin_country': 'DK', 'movie_id': 139}];[{'iso_3166_1': 'DK', 'name': 'Denmark', 'movie_id': 139}, {'iso_3166_1': 'SE', 'name': 'Sweden', 'movie_id': 139}];1999-03-12;0;98;[{'english_name': 'Danish', 'iso_639_1': 'da', 'name': 'Dansk', 'movie_id': 139}];Released;;Mifune;False;6,983;58
False;/1tlXFhE6qnap6xvd4d4vzfHZpDZ.jpg;;5000000;[{'id': 18, 'name': 'Drama'}];http://www.lamalaeducacion.com;140;tt0275491;es;La mala educación;Two children, Ignacio and Enrique, know love, the movies and fear in a religious school at the beginning of the 1960s. Father Manolo, director of the school and its professor of literature, is witness to and part of these discoveries. The three are followed through the next few decades, their reunion marking life and death.;10,927;/du716YH0PKiL2kZgIPLkEblgHLX.jpg;[{'id': 9335, 'logo_path': None, 'name': 'Canal+ España', 'origin_country': 'ES', 'movie_id': 140}, {'id': 49, 'logo_path': '/xpf5iHdvvBtsH8jBMlgIJHAET0c.png', 'name': 'El Deseo', 'origin_country': 'ES', 'movie_id': 140}, {'id': 981, 'logo_path': '/pkrdO9ykplO4Zc8edikoSX5APUN.png', 'name': 'TVE', 'origin_country': 'ES', 'movie_id': 140}, {'id': 9974, 'logo_path': '/jd5x1rD18FAswqv1tRwPJCSbRGz.png', 'name': 'ICAA', 'origin_country': 'ES', 'movie_id': 140}, {'id': 168321, 'logo_path': None, 'name': 'Preparatory Action of the European Union', 'origin_country': '', 'movie_id': 140}];[{'iso_3166_1': 'ES', 'name': 'Spain', 'movie_id': 140}];2004-03-19;40266982;106;[{'english_name': 'Latin', 'iso_639_1': 'la', 'name': 'Latin', 'movie_id': 140}, {'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español', 'movie_id': 140}];Released;;Bad Education;False;7,4;819
False;/msCHK5Kh1YbdZ0zPJ2nzPUhhSN9.jpg;{'id': 178106, 'name': 'Darko Collection', 'poster_path': '/f3DaaNRpyeZawist5Qt21hlzL2I.jpg', 'backdrop_path': '/hja7IzXp6how8eD1WHriI386TGY.jpg'};6000000;[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}];;141;tt0246578;en;Donnie Darko;After narrowly escaping a bizarre accident, a troubled teenager is plagued by visions of a large bunny rabbit that manipulates him to commit a series of crimes.;31,576;/fhQoQfejY1hUcwyuLgpBrYs6uFt.jpg;[{'id': 19813, 'logo_path': None, 'name': 'Flower Films', 'origin_country': 'US', 'movie_id': 141}, {'id': 5367, 'logo_path': None, 'name': 'Gaylord Films', 'origin_country': '', 'movie_id': 141}, {'id': 3334, 'logo_path': None, 'name': 'Adam Fields Productions', 'origin_country': '', 'movie_id': 141}, {'id': 185, 'logo_path': None, 'name': 'Pandora Cinema', 'origin_country': '', 'movie_id': 141}];[{'iso_3166_1': 'US', 'name': 'United States of America', 'movie_id': 141}];2001-10-24;7500000;114;[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English', 'movie_id': 141}];Released;28 days, 6 hours, 42 minutes, 12 seconds... that is when the world will end.;Donnie Darko;False;7,784;11164
False;/3KyAxlakmcyHWqlcxgIxMQnSilk.jpg;;14000000;[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}];http://www.brokebackmountain.com;142;tt0388795;en;Brokeback Mountain;Rodeo cowboy Jack and ranch hand Ennis are hired as sheepherders in 1963 Wyoming. One night on Brokeback Mountain, they spark a physical relationship. Though Ennis marries his longtime sweetheart and Jack marries a fellow rodeo rider, they keep up their tortured, sporadic love affair for 20 years.;28,027;/fsbzfe9eLOEl5rJX04nPEr1eoAi.jpg;[{'id': 10146, 'logo_path': '/xnFIOeq5cKw09kCWqV7foWDe4AA.png', 'name': 'Focus Features', 'origin_country': 'US', 'movie_id': 142}, {'id': 1246, 'logo_path': '/lmeFQGzHEds5t2UfmODyrbf2nXm.png', 'name': 'River Road Entertainment', 'origin_country': 'US', 'movie_id': 142}, {'id': 3997, 'logo_path': None, 'name': 'Alberta Film Entertainment', 'origin_country': '', 'movie_id': 142}];[{'iso_3166_1': 'CA', 'name': 'Canada', 'movie_id': 142}, {'iso_3166_1': 'US', 'name': 'United States of America', 'movie_id': 142}];2005-09-10;178043761;134;[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English', 'movie_id': 142}];Released;Love is a force of nature;Brokeback Mountain;False;7,802;6219
False;/hSRb0YhB4TaeIKgZtQbFuY3l0XM.jpg;{'id': 1070848, 'name': 'All Quiet On The Western Front Collection', 'poster_path': None, 'backdrop_path': None};1448864;[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}];;143;tt0020629;en;All Quiet on the Western Front;A young soldier faces profound disillusionment in the soul-destroying horror of World War I. Together with several other young German soldiers, he experiences the horrors of war, such evil of which he had not conceived of when signing up to fight. They eventually become sad, tormented, and confused of their purpose.;18,759;/1wZUB08igw8iLUgF1r4T6aJD65b.jpg;[{'id': 33, 'logo_path': '/8lvHyhjr8oUKOOy2dKXoALWKdp0.png', 'name': 'Universal Pictures', 'origin_country': 'US', 'movie_id': 143}];[{'iso_3166_1': 'US', 'name': 'United States of America', 'movie_id': 143}];1930-04-29;3270000;133;[{'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch', 'movie_id': 143}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English', 'movie_id': 143}, {'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français', 'movie_id': 143}, {'english_name': 'Latin', 'iso_639_1': 'la', 'name': 'Latin', 'movie_id': 143}];Released;They left for war as boys never to return as men.;All Quiet on the Western Front;False;7,794;650
